deck_id,name,type_line,cmc,mana_cost,w,u,b,r,g,c,x_count,phi_life_opt,hybrid_opts,effects_line,is_commander,mana_production,card_draw,manual_tags,generated_effect_tags
moxfield_export_2,Rakdos Carnarium,Sorcery,2,,0,0,1,0,0,0,0,0,,You draw two cards and lose 2 life.,False,{W},0,['tap-ability'],"['Rakdos Midrange', 'Rakdos Aggressive']"
moxfield_export_2,Ratadrabik of Urborg,Legendary Creature — Zombie Wizard,4,{2}{W}{B},1,0,1,0,0,2,0,0,,"Vigilance, ward {2} Other Zombies you control have vigilance. Whenever another legendary creature you control dies, create a token that's a copy of that creature, except it's not legendary and it's a 2/2 black Zombie in addition to its other colors and types.",False,0,0,"['legendary', 'token', 'vigilance', 'ward']","['Zombie', 'Token']"
moxfield_export_2,Reanimate,Sorcery,1,{B},0,0,1,0,0,0,0,0,,Put target creature card from a graveyard onto the battlefield under your control. You lose life equal to that card's mana value.,False,0,0,['graveyard'],"['Graveyard Ritual', 'Life-Draining']"
moxfield_export_2,Relic of Legends,Artifact,3,{3},0,0,0,0,0,3,0,0,,{T}: Add one mana of any color. Tap an untapped legendary creature you control: Add one mana of any color.,False,{Any},0,"['legendary', 'tap-ability']","['Mana Engine', 'Legendary Tap']"
moxfield_export_2,"Rhys, the Evermore",Legendary Creature — Elf Warrior,2,{1}{W},1,0,0,0,0,1,0,0,,"Flash When Rhys enters, another target creature you control gains persist until end of turn. (When it dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.) {W}, {T}: Remove any number of counters from target creature you control. Activate only as a sorcery.",False,{W},0,"['end-step', 'flash', '-counters', 'tap-ability']","['Aggressive', 'Tap-Out']"
moxfield_export_2,Rivaz of the Claw,Basic Land — Plains,0,{1}{B}{R},0,0,0,0,0,1,0,0,,({T}: Add {W}.),False,{W},0,['tap-ability'],"['Tap-Out', 'Aggressive']"
moxfield_export_2,Savai Triome,Land — Mountain Plains Swamp,0,,0,0,0,0,0,0,0,0,,"({T}: Add {R}, {W}, or {B}.) This land enters tapped. Cycling {3} ({3}, Discard this card: Draw a card.)",False,{W}{B}{R},1,"['discard', 'card-draw', 'tap-ability']","['Graveyard Synergy', 'Tap-and-Discard']"
moxfield_export_2,Saw in Half,Instant,3,{2}{B},0,0,1,0,0,2,0,0,,"Destroy target creature. If that creature dies this way, its controller creates two tokens that are copies of that creature, except their power is half that creature's power and their toughness is half that creature's toughness. Round up each time.",False,0,0,"['token', 'single-target-removal']","['Aggressive', 'Control']"
moxfield_export_2,Scuzzback Scrounger,Creature — Goblin Warrior,2,{1}{R},0,0,0,1,0,1,0,0,,"At the beginning of your first main phase, you may blight 1. If you do, create a Treasure token. (To blight 1, put a -1/-1 counter on a creature you control. A Treasure token is an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",False,{Any},0,"['sacrifice', 'token', 'tap-ability']","['Scrounger', 'Bloodthirsty']"
moxfield_export_2,Serra Paragon,Creature — Angel,4,{2}{W}{W},2,0,0,0,0,2,0,0,,"Flying Once during each of your turns, you may play a land from your graveyard or cast a permanent spell with mana value 3 or less from your graveyard. If you do, it gains ""When this permanent is put into a graveyard from the battlefield, exile it and you gain 2 life.""",False,0,0,"['flying', 'graveyard']","['Graveyard Ritualist', 'Graveyard Synergist']"
moxfield_export_2,Sheoldred,Creature — Demon,6,,0,0,2,0,0,0,0,0,,"Whenever this creature attacks, put target creature card from defending player's graveyard onto the battlefield under your control. Encore {6}{B}{B} ({6}{B}{B}, Exile this card from your graveyard: For each opponent, create a token copy that attacks that opponent this turn if able. They gain haste. Sacrifice them at the beginning of the next end step. Activate only as a sorcery.)",False,{B},0,"['end-step', 'graveyard', 'haste', 'sacrifice', 'token']","['Graveyard Ritualist', 'Token Killer']"
moxfield_export_2,"Shizo, Death's Storehouse",Legendary Land,0,,0,0,0,0,0,0,0,0,,"{T}: Add {B}. {B}, {T}: Target legendary creature gains fear until end of turn. (It can't be blocked except by artifact creatures and/or black creatures.)",False,{B}{R},0,['tap-ability'],"['Bloodthirsty', 'Bloodline']"
moxfield_export_2,Smothering Tithe,Creature — Human Werewolf // Creature — Werewolf,3,{3}{W},0,0,0,1,0,3,0,0,,"At the beginning of combat on your turn, target creature you control gets +1/+0 and gains haste until end of turn. Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",False,{B}{R},0,['tap-ability'],"['Tavern Druid', 'Goblin Warrior']"
moxfield_export_2,Sneak Attack,Enchantment,4,{3}{R},0,0,0,1,0,3,0,0,,{R}: You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice the creature at the beginning of the next end step.,False,{R},0,"['end-step', 'haste', 'sacrifice']","['Sneak Attack', 'Swashbuckler']"
moxfield_export_2,"Sokenzan, Crucible of Defiance",Legendary Land,0,,0,0,0,0,0,0,0,0,,"{T}: Add {R}. Channel — {3}{R}, Discard this card: Create two 1/1 colorless Spirit creature tokens. They gain haste until end of turn. This ability costs {1} less to activate for each legendary creature you control.",False,{R},0,"['discard', 'end-step', 'haste', 'legendary', 'token', 'tap-ability']","['Legendary Token Generator', 'Discard-Based Deck']"
moxfield_export_2,Sol Ring,Artifact,1,{1},0,0,0,0,0,1,0,0,,{T}: Add {C}{C}.,False,{C},0,['tap-ability'],"['Mana Fixer', 'Tap-Out']"
moxfield_export_2,Solemnity,Enchantment,3,{2}{W},1,0,0,0,0,2,0,0,,"Players can't get counters. Counters can't be put on artifacts, creatures, enchantments, or lands.",False,0,0,['enchant'],"['Counterspell', 'Control']"
moxfield_export_2,Springleaf Drum,Creature — Human Monk,1,{1},1,0,0,0,0,1,0,0,,"Lifelink (Damage dealt by this creature also causes you to gain that much life.) As long as you have 30 or more life, this creature gets +5/+5 and has flying.",False,0,0,"['flying', 'lifelink']","['Lifegiver', 'Flying Archetype']"
moxfield_export_2,Sudden Edict,Land,0,{1}{B},0,0,0,0,0,1,0,0,,"{1}, {T}: Add {B}{R}.",False,{B}{R},0,['tap-ability'],"['Bloodthirsty', 'Ramp']"
moxfield_export_2,Sulfurous Springs,Legendary Creature — Vampire Noble,6,,0,0,1,1,0,0,0,0,,"Flying, haste Whenever Olivia attacks, return target creature card from your graveyard to the battlefield tapped and attacking. It gains ""When you don't control a legendary Vampire, exile this creature.""",False,0,0,"['flying', 'graveyard', 'haste', 'legendary']","['Graveyard Ritualist', 'Vampire Hunter']"
moxfield_export_2,Swords to Plowshares,Instant,1,{W},1,0,0,0,0,0,0,0,,Exile target creature. Its controller gains life equal to its power.,False,0,0,['single-target-removal'],"['Aggressive', 'Life-Gain']"
moxfield_export_2,"Takenuma, Abandoned Mire",Legendary Land,0,,0,0,0,0,0,0,0,0,,"{T}: Add {B}. Channel — {3}{B}, Discard this card: Mill three cards, then return a creature or planeswalker card from your graveyard to your hand. This ability costs {1} less to activate for each legendary creature you control.",False,{B},0,"['discard', 'graveyard', 'legendary', 'mill', 'tap-ability']","['Graveyard Ritualist', 'Legendary Milling']"
moxfield_export_2,Talisman of Conviction,Artifact,2,{2},0,0,0,0,0,2,0,0,,{T}: Add {C}. {T}: Add {R} or {W}. This artifact deals 1 damage to you.,False,{W}{R},0,['tap-ability'],"['Aggressive', 'Control']"
moxfield_export_2,Talisman of Hierarchy,Artifact,2,{2},0,0,0,0,0,2,0,0,,{T}: Add {C}. {T}: Add {W} or {B}. This artifact deals 1 damage to you.,False,{W}{B},0,['tap-ability'],"['Hierarchy', 'Tap-and-Damage']"
moxfield_export_2,Talisman of Indulgence,Artifact,2,{2},0,0,0,0,0,2,0,0,,{T}: Add {C}. {T}: Add {B} or {R}. This artifact deals 1 damage to you.,False,{B}{R},0,['tap-ability'],"['Graveyard', 'Bloodthirsty']"
moxfield_export_2,Tataru Taru,Legendary Creature — Dwarf Advisor,2,{1}{W},1,0,0,0,0,1,0,0,,"When Tataru Taru enters, you draw a card and target opponent may draw a card. Scions' Secretary — Whenever an opponent draws a card, if it isn't that player's turn, create a tapped Treasure token. This ability triggers only once each turn.",False,0,1,"['card-draw', 'token']","['Card Draw', 'Token Generation']"
moxfield_export_2,The Animus,Legendary Artifact,2,{2},0,0,0,0,0,2,0,0,,"At the beginning of your end step, exile up to one target legendary creature card from a graveyard with a memory counter on it. {T}: Until your next turn, target legendary creature you control becomes a copy of target creature card in exile with a memory counter on it. Activate only as a sorcery.",False,0,0,"['end-step', 'graveyard', 'legendary', 'tap-ability']","['Graveyard Ritualist', 'Legendary Copycat']"
moxfield_export_2,The Golden Throne,Legendary Artifact,4,{4},0,0,0,0,0,4,0,0,,"Arcane Life-support — If you would lose the game, instead exile The Golden Throne and your life total becomes 1. A Thousand Souls Die Every Day — {T}, Sacrifice a creature: Add three mana in any combination of colors.",False,0,0,"['sacrifice', 'tap-ability']","['Mana Consumption', 'Sacrifice Archetype']"
moxfield_export_2,The Grey Havens,Legendary Land,0,,0,0,0,0,0,0,0,0,,"When The Grey Havens enters, scry 1. {T}: Add {C}. {T}: Add one mana of any color among legendary creature cards in your graveyard.",False,{C},0,"['graveyard', 'legendary', 'scry', 'tap-ability']","['Graveyard Ritual', 'Legendary Tap']"
moxfield_export_2,The Jolly Balloon Man,Legendary Creature — Human Clown,3,{1}{R}{W},1,0,0,1,0,1,0,0,,"Haste {1}, {T}: Create a token that's a copy of another target creature you control, except it's a 1/1 red Balloon creature in addition to its other colors and types and it has flying and haste. Sacrifice it at the beginning of the next end step. Activate only as a sorcery.",False,0,0,"['end-step', 'flying', 'haste', 'sacrifice', 'token', 'tap-ability']","['Haste Hunter', 'Token Slayer']"
moxfield_export_2,The Peregrine Dynamo,Legendary Artifact Creature — Construct,3,{3},0,0,0,0,0,3,0,0,,"Haste {1}, {T}: Copy target activated or triggered ability you control from another legendary source that's not a commander. You may choose new targets for the copy. (Mana abilities can't be targeted.)",False,0,0,"['haste', 'legendary', 'tap-ability']","['Haste Hunter', 'Legendary Copycat']"
moxfield_export_2,The Soul Stone,Artifact,2,{1}{B},0,0,0,0,0,1,0,0,,{T}: Add {C}. {T}: Add {W} or {B}. This artifact deals 1 damage to you.,False,{W}{B},0,['tap-ability'],"['Trap Master', 'Mana Leak']"
moxfield_export_2,Undercity Informer,Creature — Human Rogue,3,{2}{B},0,0,1,0,0,2,0,0,,"{1}, Sacrifice a creature: Target player reveals cards from the top of their library until they reveal a land card, then puts those cards into their graveyard.",False,0,0,"['graveyard', 'sacrifice', 'top-of-library']","['Graveyard Combo', 'Sacrifice Engine']"
moxfield_export_2,Underworld Breach,Enchantment — Saga // Enchantment Creature — Fox Monk,3,{1}{R},1,0,0,0,0,1,0,0,,"(As this Saga enters and after your draw step, add a lore counter.) I — Search your library for a basic Plains card, reveal it, put it into your hand, then shuffle. II — You may discard a card. When you do, return target permanent card with mana value 2 or less from your graveyard to the battlefield tapped. III — Exile this Saga, then return it to the battlefield transformed under your control.",False,0,0,"['counters', 'discard', 'draw-step', 'graveyard', 'tutor', 'shuffle']","['Graveyard Ritualist', 'Tutored Saga']"
moxfield_export_2,"Untaidake, the Cloud Keeper",Legendary Land,0,,0,0,0,0,0,0,0,0,,"Untaidake enters tapped. {T}, Pay 2 life: Add {C}{C}. Spend this mana only to cast legendary spells.",False,{C},0,"['legendary', 'tap-ability']","['Control', 'Legendary']"
moxfield_export_2,Victimize,Creature — Human Soldier,2,{2}{B},1,0,0,0,0,2,0,0,,Creatures entering don't cause abilities to trigger.,False,0,0,"['graveyard', 'sacrifice']","['Graveyard Ritual', 'Sacrifice']"
moxfield_export_2,Voice of Victory,Creature — Human Bard,2,{1}{W},1,0,0,0,0,1,0,0,,"Mobilize 2 (Whenever this creature attacks, create two tapped and attacking 1/1 red Warrior creature tokens. Sacrifice them at the beginning of the next end step.) Your opponents can't cast spells during your turn.",False,0,0,"['end-step', 'sacrifice', 'token']","['Aggressive', 'Sacrifice']"
moxfield_export_2,Wear // Tear,Land,0,,0,0,0,0,0,0,0,0,,This land enters tapped unless you have two or more opponents. {T}: Add {W} or {B}.,False,0,0,[],"['Control', 'Combo']"
moxfield_export_2,Windbrisk Heights,Sorcery,5,,0,0,0,2,0,0,0,0,,"Untap all creatures that attacked this turn. After this main phase, there is an additional combat phase followed by an additional main phase. Retrace (You may cast this card from your graveyard by discarding a land card in addition to paying its other costs.)",False,0,0,"['discard', 'graveyard']","['Burn', 'Graveyard Ramp']"
moxfield_export_2,"Yosei, the Morning Star",Legendary Creature — Dragon Spirit,6,{4}{W}{W},2,0,0,0,0,4,0,0,,"Flying When Yosei dies, target player skips their next untap step. Tap up to five target permanents that player controls.",False,0,0,['flying'],"['Aggressive', 'Combo']"
moxfield_export_2,"Dihada, Binder of Wills",Legendary Planeswalker — Dihada,4,{1}{R}{W}{B},1,0,1,1,0,1,0,0,,"+2: Up to one target legendary creature gains vigilance, lifelink, and indestructible until your next turn. −3: Reveal the top four cards of your library. Put any number of legendary cards from among them into your hand and the rest into your graveyard. Create a Treasure token for each card put into your graveyard this way. −11: Gain control of all nonland permanents until end of turn. Untap them. They gain haste until end of turn. Dihada, Binder of Wills can be your commander.",True,0,0,"['end-step', 'graveyard', 'haste', 'indestructible', 'legendary', 'lifelink', 'token', 'vigilance']","['Control', 'Legendary Dredge']"
moxfield_export_3,Altar of Dementia,Legendary Creature — Human Knight,3,{2},2,0,0,0,0,2,0,0,,"Vigilance Adeline's power is equal to the number of creatures you control. Whenever you attack, for each opponent, create a 1/1 white Human creature token that's tapped and attacking that player or a planeswalker they control.",False,0,0,"['token', 'vigilance']","['Token Archetype', 'Aggressive Archetype']"
moxfield_export_3,Angel's Grace,Instant,1,{W},1,0,0,0,0,0,0,0,,"Split second (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.) You can't lose the game this turn and your opponents can't win the game this turn. Until end of turn, damage that would reduce your life total to less than 1 reduces it to 1 instead.",False,0,0,['end-step'],"['Control', 'Combo']"
moxfield_export_3,Animate Dead,Sorcery // Land,3,{1}{B},0,0,3,0,0,1,0,0,,Return from your graveyard to the battlefield any number of target creature cards that each have a different mana value X or less.,False,0,0,['graveyard'],"['Graveyard Ritual', 'Graveyard Surges']"
moxfield_export_3,Arcane Signet,Artifact,2,{2},0,0,0,0,0,2,0,0,,{T}: Add one mana of any color in your commander's color identity.,False,0,0,['graveyard'],"['Graveyard Ritual', 'Mana Drain']"
moxfield_export_3,Beseech the Queen,Sorcery,6,{2/B}{2/B}{2/B},0,0,0,0,0,6,0,0,2/B|2/B|2/B,"({2/B} can be paid with any two mana or with {B}. This card's mana value is 6.) Search your library for a card with mana value less than or equal to the number of lands you control, reveal it, put it into your hand, then shuffle.",False,{B},0,"['tutor', 'shuffle']","['Tutor', 'Shuffle']"
moxfield_export_3,Black Market,Enchantment,5,{3}{B}{B},0,0,2,0,0,3,0,0,,"Whenever a creature dies, put a charge counter on this enchantment. At the beginning of your first main phase, add {B} for each charge counter on this enchantment.",False,{B},0,"['counters', 'enchant']","['Counter Juggernaut', 'Chaos Control']"
moxfield_export_3,Carnival of Souls,Enchantment,2,{1}{B},0,0,1,0,0,1,0,0,,"Whenever a creature enters, you lose 1 life and add {B}.",False,{B},0,[],"['Crowd Control', 'Life-Steal']"
moxfield_export_3,Cavern of Souls,Land,0,,0,0,0,0,0,0,0,0,,"As this land enters, choose a creature type. {T}: Add {C}. {T}: Add one mana of any color. Spend this mana only to cast a creature spell of the chosen type, and that spell can't be countered.",False,{C},0,"['counters', 'tap-ability']","['Swamp Ritual', 'Goblin Engineer']"
moxfield_export_3,Caves of Koilos,Land,0,,0,0,0,0,0,0,0,0,,{T}: Add {C}. {T}: Add {W} or {B}. This land deals 1 damage to you.,False,0,0,['flying'],"['Aggressive', 'Swarm']"
moxfield_export_3,Children of Korlis,Creature — Human Rebel Cleric,1,{W},1,0,0,0,0,0,0,0,,Sacrifice this creature: You gain life equal to the life you've lost this turn. (Damage causes loss of life.),False,0,0,['sacrifice'],"['Life Stealer', 'Sacrifice Archetype']"
moxfield_export_3,Command Tower,Land,0,,0,0,0,0,0,0,0,0,,{T}: Add one mana of any color in your commander's color identity.,False,0,0,['flying'],"['Commander', 'Flying Archetype']"
moxfield_export_3,Conduit Pylons,Land — Desert,0,,0,0,0,0,0,0,0,0,,"When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.) {T}: Add {C}. {1}, {T}: Add one mana of any color.",False,{C},0,"['graveyard', 'surveil', 'tap-ability']","['Graveyard Synergy', 'Tap-Out']"
moxfield_export_3,Cordyceps Excision,Legendary Creature — Bird Warlock,3,,1,0,1,0,0,0,0,0,,"Flying Whenever a player attacks one of your opponents, if that opponent has more life than another of your opponents, that attacking player draws a card and you put two +1/+1 counters on a creature you control.",False,{Any},0,"['end-step', 'haste', 'sacrifice', 'token', 'tap-ability']","['Goblin Chieftain', 'Siege Engine']"
moxfield_export_3,Culling the Weak,Instant,1,{B},0,0,1,0,0,0,0,0,,"As an additional cost to cast this spell, sacrifice a creature. Add {B}{B}{B}{B}.",False,{B},0,"['additional-cost', 'sacrifice']","['Aggressive', 'Bloodthirsty']"
moxfield_export_3,Dark Confidant,Legendary Creature — Human Pirate,3,{1}{B},0,0,0,1,0,1,0,0,,"Haste Whenever Captain Lannery Storm attacks, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."") Whenever you sacrifice a Treasure, Captain Lannery Storm gets +1/+0 until end of turn.",False,{Any},0,"['end-step', 'haste', 'sacrifice', 'token', 'tap-ability']","['Graveyard Synergy', 'Treasure Battle']"
moxfield_export_3,Dark Ritual,Instant,1,{B},0,0,1,0,0,0,0,0,,Add {B}{B}{B}.,False,{B}{B}{B},0,"['flying', 'token']","['Swarm', 'Token Rush']"
moxfield_export_3,Echoing Return,Sorcery,1,{B},0,0,1,0,0,0,0,0,,Return target creature card and all other cards with the same name as that card from your graveyard to your hand.,False,0,0,['graveyard'],"['Graveyard Ritual', 'Card Cycling']"
moxfield_export_3,Edgewalker,Creature — Human Cleric,3,{1}{W}{B},1,0,1,0,0,1,0,0,,"Cleric spells you cast cost {W}{B} less to cast. This effect reduces only the amount of colored mana you pay. (For example, if you cast a Cleric spell with mana cost {1}{W}, it costs {1} to cast.)",False,{W}{B},0,[],"['Mana Leech', 'Mana Burn']"
moxfield_export_3,"Eirdu, Carrier of Dawn",Creature — Bird Cleric,4,,1,0,0,0,0,0,0,0,,"Flying Inklings can't attack you or planeswalkers you control. Whenever a player attacks one of your opponents, that attacking player creates a tapped 2/1 white and black Inkling creature token with flying that's attacking that opponent.",False,0,0,"['flying', 'token']","['Token Archetype', 'Flying Archetype']"
moxfield_export_3,"Elas il-Kor, Sadistic Pilgrim",Legendary Creature — Phyrexian Kor Cleric,2,{W}{B},1,0,1,0,0,0,0,0,,"Deathtouch Whenever another creature you control enters, you gain 1 life. Whenever another creature you control dies, each opponent loses 1 life.",False,0,0,['deathtouch'],"['Deathtouch Archetype', 'Life Archetype']"
moxfield_export_3,Exquisite Blood,Enchantment,5,{4}{B},0,0,1,0,0,4,0,0,,"Whenever an opponent loses life, you gain that much life.",False,0,0,[],"['Life Gain', 'Life Stealer']"
moxfield_export_3,Fetid Heath,Land,0,,0,0,0,0,0,0,0,0,,"{T}: Add {C}. {W/B}, {T}: Add {W}{W}, {W}{B}, or {B}{B}.",False,{W}{B},0,['tap-ability'],"['Graveyard', 'Swamp']"
moxfield_export_3,Flare of Malice,Instant,4,{2}{B}{B},0,0,2,0,0,2,0,0,,You may sacrifice a nontoken black creature rather than pay this spell's mana cost. Each opponent sacrifices a creature or planeswalker with the greatest mana value among creatures and planeswalkers they control.,False,0,0,"['sacrifice', 'token']","['Aggressive Burn', 'Sacrifice Archetype']"
moxfield_export_3,Godless Shrine,Enchantment,1,,1,0,0,0,0,0,0,0,,Each player can't cast more than one noncreature spell each turn.,False,{R},0,"['end-step', 'haste', 'tap-ability']","['Godless Shrine', 'Meld']"
moxfield_export_3,Grand Abolisher,Creature — Human Cleric,2,{W}{W},2,0,0,0,0,0,0,0,,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",False,0,0,['enchant'],"['Control', 'Counterspell']"
moxfield_export_3,Helping Hand,Sorcery,1,{W},1,0,0,0,0,0,0,0,,Return target creature card with mana value 3 or less from your graveyard to the battlefield tapped.,False,0,0,['graveyard'],"['Graveyard Ritual', 'Recurring Creature']"
moxfield_export_3,Immortal Servitude,Sorcery,3,{X}{W/B}{W/B}{W/B},3,0,0,0,0,0,1,0,W/B|W/B|W/B,Return each creature card with mana value X from your graveyard to the battlefield.,False,0,0,['graveyard'],"['Graveyard Ritual', 'Graveyard Sinkhole']"
moxfield_export_3,Imp's Mischief,Instant,2,{1}{B},0,0,1,0,0,1,0,0,,Change the target of target spell with a single target. You lose life equal to that spell's mana value.,False,0,0,[],"['Disruptor', 'Life-Drain']"
moxfield_export_3,Isolated Chapel,Land,0,,0,0,0,0,0,0,0,0,,This land enters tapped unless you control a Plains or a Swamp. {T}: Add {W} or {B}.,False,{W}{B},0,['tap-ability'],"['Swamp Ritualist', 'Tap-and-Mana-Generate']"
moxfield_export_3,"K'rrik, Son of Yawgmoth",Artifact Creature — Human Soldier,1,{4}{B/P}{B/P}{B/P},1,0,0,0,0,4,0,6,,"Whenever an opponent casts their first noncreature spell each turn, draw a card unless that player pays {X}, where X is this creature's power.",False,0,1,['card-draw'],"['Graveyard Ritual', 'Sorcery Swap']"
moxfield_export_3,Lotus Petal,Artifact,0,{0},0,0,0,0,0,0,0,0,,"{T}, Sacrifice this artifact: Add one mana of any color.",False,{Any},0,"['sacrifice', 'tap-ability']","['Mana Ramp', 'Sacrifice Archetype']"
moxfield_export_3,Marauding Blight-Priest,Creature — Vampire Cleric,3,{2}{B},0,0,1,0,0,2,0,0,,"Whenever you gain life, each opponent loses 1 life.",False,0,0,[],"['Control', 'Combo']"
moxfield_export_3,Master of Dark Rites,Creature — Vampire Cleric,1,{B},0,0,1,0,0,0,0,0,,"{T}, Sacrifice another creature: Add {B}{B}{B}. Spend this mana only to cast Vampire, Cleric, and/or Demon spells.",False,{B},0,"['sacrifice', 'tap-ability']","['Demon Hunter', 'Mage']"
moxfield_export_3,Mausoleum Secrets,Instant,2,{1}{B},0,0,1,0,0,1,0,0,,"Undergrowth — Search your library for a black card with mana value less than or equal to the number of creature cards in your graveyard, reveal it, put it into your hand, then shuffle.",False,0,0,"['graveyard', 'tutor', 'shuffle']","['Graveyard Ritual', 'Tutored Creature']"
moxfield_export_3,Mortuary Mire,Land,0,,0,0,0,0,0,0,0,0,,"This land enters tapped. When this land enters, you may put target creature card from your graveyard on top of your library. {T}: Add {B}.",False,{B},0,"['graveyard', 'top-of-library', 'tap-ability']","['Graveyard Synergy', 'Tap-Out']"
moxfield_export_3,Necropotence,Instant,3,{B}{B}{B},0,0,1,1,0,0,0,0,,"As an additional cost to cast this spell, pay X life. Fire Covenant deals X damage divided as you choose among any number of target creatures.",False,0,0,['additional-cost'],"['Life-Draining', 'Life-Sapping']"
moxfield_export_3,"Nykthos, Shrine to Nyx",Legendary Land,0,,0,0,0,0,0,0,0,0,,"{T}: Add {C}. {2}, {T}: Choose a color. Add an amount of mana of that color equal to your devotion to that color. (Your devotion to a color is the number of mana symbols of that color in the mana costs of permanents you control.)",False,{C},0,['tap-ability'],"['Mana Ramp', 'Color Fixer']"
moxfield_export_3,Orzhov Basilica,Land,0,,0,0,0,0,0,0,0,0,,"This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {W}{B}.",False,{W}{B},0,['tap-ability'],"['White-Controlled Lands', 'Swamp-Controlled Lands']"
moxfield_export_3,"Paliano, the High City",Legendary Land,0,,0,0,0,0,0,0,0,0,,"Reveal this card as you draft it. The player to your right chooses a color, you choose another color, then the player to your left chooses a third color. {T}: Add one mana of any color chosen as you drafted cards named Paliano, the High City.",False,{R},0,"['end-step', 'haste', 'tap-ability']","['Mana Consumption', 'Meld']"
moxfield_export_3,Path of Ancestry,Land,0,,0,0,0,0,0,0,0,0,,"This land enters tapped. {T}: Add one mana of any color in your commander's color identity. When that mana is spent to cast a creature spell that shares a creature type with your commander, scry 1. (Look at the top card of your library. You may put that card on the bottom.)",False,0,0,"['flying', 'lifelink']","['Flooded', 'Lifelink']"
moxfield_export_3,Phyrexian Altar,Artifact,3,{3},0,0,0,0,0,3,0,0,,Sacrifice a creature: Add one mana of any color.,False,{Any},0,['sacrifice'],"['Mana Engine', 'Sacrifice Archetype']"
moxfield_export_3,Phyrexian Tower,Land,0,,0,0,0,0,0,0,0,0,,"{T}: Add {C}. {R}, {T}: Target creature gains haste until end of turn. {3}{R}{R}, {T}: If you both own and control this land and a creature named Hanweir Garrison, exile them, then meld them into Hanweir, the Writhing Township.",False,{R},0,"['end-step', 'haste', 'tap-ability']","['Graveyard', 'Meld']"
moxfield_export_3,Plains,Basic Land — Plains,0,,0,0,0,0,0,0,0,0,,({T}: Add {W}.),False,0,2,[],"['Blood Plains', 'Life Tap']"
moxfield_export_3,Plains,Creature — Human Knight,4,,2,0,0,0,0,0,0,0,,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.) Whenever this creature attacks, create two 1/1 white Soldier creature tokens that are tapped and attacking.",False,0,2,[],"['Blood Plains', 'Life Tap']"
moxfield_export_3,Porom's Silence Magic,Creature — Faerie,2,,1,0,0,0,0,0,0,0,,"Flying, lifelink Creatures entering or dying don't cause abilities to trigger.",False,0,0,"['flying', 'lifelink']","['Combo', 'Control']"
moxfield_export_3,"Razaketh, the Foulblooded",Legendary Creature — Demon,8,{5}{B}{B}{B},0,0,3,0,0,5,0,0,,"Flying, trample Pay 2 life, Sacrifice another creature: Search your library for a card, put that card into your hand, then shuffle.",False,0,0,"['flying', 'sacrifice', 'tutor', 'shuffle', 'trample']","['Tutor', 'Trample']"
moxfield_export_3,Reanimate,Sorcery,1,{B},0,0,1,0,0,0,0,0,,Put target creature card from a graveyard onto the battlefield under your control. You lose life equal to that card's mana value.,False,0,0,['graveyard'],"['Graveyard Ritual', 'Life-Draining']"
moxfield_export_3,Scroll Rack,Artifact,2,{2},0,0,0,0,0,2,0,0,,"{1}, {T}: Exile any number of cards from your hand face down. Put that many cards from the top of your library into your hand. Then look at the exiled cards and put them on top of your library in any order.",False,0,0,"['top-of-library', 'tap-ability']","['Library-Scrambler', 'Card-Cycling']"
moxfield_export_3,Secret Salvage,Sorcery,5,{3}{B}{B},0,0,2,0,0,3,0,0,,"Exile target nonland card from your graveyard. Search your library for any number of cards with the same name as that card, reveal them, put them into your hand, then shuffle.",False,0,0,"['graveyard', 'tutor', 'shuffle', 'single-target-removal']","['Graveyard Ritual', 'Tutoring']"
moxfield_export_3,Sensei's Divining Top,Artifact,1,{1},0,0,0,0,0,1,0,0,,"{1}: Look at the top three cards of your library, then put them back in any order. {T}: Draw a card, then put this artifact on top of its owner's library.",False,0,1,"['card-draw', 'top-of-library', 'tap-ability']","['Mana Leak', 'Library Archetype']"
moxfield_export_3,Sevinne's Reclamation,Sorcery,3,{2}{W},1,0,0,0,0,2,0,0,,"Return target permanent card with mana value 3 or less from your graveyard to the battlefield. If this spell was cast from a graveyard, you may copy this spell and may choose a new target for the copy. Flashback {4}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",False,{W},0,"['flash', 'flashback', 'graveyard']","['Graveyard Ritual', 'Flashback Combo']"
moxfield_export_3,Shadowborn Apostle,Creature — Human Cleric,1,{B},0,0,1,0,0,0,0,0,,"A deck can have any number of cards named Shadowborn Apostle. {B}, Sacrifice six creatures named Shadowborn Apostle: Search your library for a Demon creature card, put it onto the battlefield, then shuffle.",False,0,0,"['end-step', 'haste']","['Aggressive', 'Haste']"
